"","SiteID","bins","Tave_wt","Tave_sp","Tave_sm","Tave_at","PAS_wt","PAS_sp","PPT_sm","DD5_sm","HLI","Species","Count"
"106","FTB",1915,-1.52760167238966,-0.218305147871848,-0.26690978478951,-0.0324446497836393,-0.313494629179788,0.0316792297872005,0.790101714770808,-0.371256176808555,0.418700136969676,"PIEN",0
"107","FTB",1915,-1.52760167238966,-0.218305147871848,-0.26690978478951,-0.0324446497836393,-0.313494629179788,0.0316792297872005,0.790101714770808,-0.371256176808555,0.418700136969676,"LALY",2
"108","FTB",1915,-1.52760167238966,-0.218305147871848,-0.26690978478951,-0.0324446497836393,-0.313494629179788,0.0316792297872005,0.790101714770808,-0.371256176808555,0.418700136969676,"PIAL",0
"109","FTB",1920,-0.870844999489227,-0.75737549185488,-0.0488163948498644,0.45732542393695,-0.359738381320643,-0.694828878322674,0.225915168114142,-0.143446139513936,0.418700136969676,"ABLA",10
"110","FTB",1920,-0.870844999489227,-0.75737549185488,-0.0488163948498644,0.45732542393695,-0.359738381320643,-0.694828878322674,0.225915168114142,-0.143446139513936,0.418700136969676,"PIEN",0
"111","FTB",1920,-0.870844999489227,-0.75737549185488,-0.0488163948498644,0.45732542393695,-0.359738381320643,-0.694828878322674,0.225915168114142,-0.143446139513936,0.418700136969676,"LALY",2
"112","FTB",1920,-0.870844999489227,-0.75737549185488,-0.0488163948498644,0.45732542393695,-0.359738381320643,-0.694828878322674,0.225915168114142,-0.143446139513936,0.418700136969676,"PIAL",0
"113","FTB",1925,-0.49809121216736,0.581605685135233,-0.17344118910109,-0.471548853808996,-0.812122913133353,-1.99216478566173,0.806129741664463,-0.314303667484901,0.418700136969676,"ABLA",7
"114","FTB",1925,-0.49809121216736,0.581605685135233,-0.17344118910109,-0.471548853808996,-0.812122913133353,-1.99216478566173,0.806129741664463,-0.314303667484901,0.418700136969676,"PIEN",0
"115","FTB",1925,-0.49809121216736,0.581605685135233,-0.17344118910109,-0.471548853808996,-0.812122913133353,-1.99216478566173,0.806129741664463,-0.314303667484901,0.418700136969676,"LALY",1
"116","FTB",1925,-0.49809121216736,0.581605685135233,-0.17344118910109,-0.471548853808996,-0.812122913133353,-1.99216478566173,0.806129741664463,-0.314303667484901,0.418700136969676,"PIAL",0
"117","FTB",1930,0.336167264219672,0.651163148874979,0.060230300119957,0.423548177473461,-0.484395452309034,-0.668882160175892,-0.107467791273888,-0.124461969739385,0.418700136969676,"ABLA",4
"118","FTB",1930,0.336167264219672,0.651163148874979,0.060230300119957,0.423548177473461,-0.484395452309034,-0.668882160175892,-0.107467791273888,-0.124461969739385,0.418700136969676,"PIEN",0
"119","FTB",1930,0.336167264219672,0.651163148874979,0.060230300119957,0.423548177473461,-0.484395452309034,-0.668882160175892,-0.107467791273888,-0.124461969739385,0.418700136969676,"LALY",1
"120","FTB",1930,0.336167264219672,0.651163148874979,0.060230300119957,0.423548177473461,-0.484395452309034,-0.668882160175892,-0.107467791273888,-0.124461969739385,0.418700136969676,"PIAL",0
"121","FTB",1935,-1.509851492041,0.129482170826883,-0.2201754869453,1.03153861381626,-0.383865556350654,-1.98178609840302,-0.0433556836992667,-0.288991441118831,0.418700136969676,"ABLA",8
"122","FTB",1935,-1.509851492041,0.129482170826883,-0.2201754869453,1.03153861381626,-0.383865556350654,-1.98178609840302,-0.0433556836992667,-0.288991441118831,0.418700136969676,"PIEN",0
"123","FTB",1935,-1.509851492041,0.129482170826883,-0.2201754869453,1.03153861381626,-0.383865556350654,-1.98178609840302,-0.0433556836992667,-0.288991441118831,0.418700136969676,"LALY",4
"124","FTB",1935,-1.509851492041,0.129482170826883,-0.2201754869453,1.03153861381626,-0.383865556350654,-1.98178609840302,-0.0433556836992667,-0.288991441118831,0.418700136969676,"PIAL",0
"125","FTB",1940,0.602419969449575,0.390322659850931,-0.26690978478951,0.693766149181373,-1.53392756611452,-1.43690501732062,0.514419652199937,-0.358600063625521,0.418700136969676,"ABLA",7
"126","FTB",1940,0.602419969449575,0.390322659850931,-0.26690978478951,0.693766149181373,-1.53392756611452,-1.43690501732062,0.514419652199937,-0.358600063625521,0.418700136969676,"PIEN",0
"127","FTB",1940,0.602419969449575,0.390322659850931,-0.26690978478951,0.693766149181373,-1.53392756611452,-1.43690501732062,0.514419652199937,-0.358600063625521,0.418700136969676,"LALY",1
"128","FTB",1940,0.602419969449575,0.390322659850931,-0.26690978478951,0.693766149181373,-1.53392756611452,-1.43690501732062,0.514419652199937,-0.358600063625521,0.418700136969676,"PIAL",0
"129","FTB",1945,-0.640092654956642,-0.0965795863272918,-0.578471770417573,-0.0999991427106173,-0.319526422937291,-0.928349341643705,0.729195212574919,-0.683440301990069,0.418700136969676,"ABLA",3
"130","FTB",1945,-0.640092654956642,-0.0965795863272918,-0.578471770417573,-0.0999991427106173,-0.319526422937291,-0.928349341643705,0.729195212574919,-0.683440301990069,0.418700136969676,"PIEN",0
"131","FTB",1945,-0.640092654956642,-0.0965795863272918,-0.578471770417573,-0.0999991427106173,-0.319526422937291,-0.928349341643705,0.729195212574919,-0.683440301990069,0.418700136969676,"LALY",3
"132","FTB",1945,-0.640092654956642,-0.0965795863272918,-0.578471770417573,-0.0999991427106173,-0.319526422937291,-0.928349341643705,0.729195212574919,-0.683440301990069,0.418700136969676,"PIAL",0
"133","FTB",1950,-1.26134896715975,-1.29644583583791,-0.765408961794412,0.524879916863928,0.476670353053079,-0.129190422722843,2.48907256549827,-0.873281999735585,0.418700136969676,"ABLA",1
"134","FTB",1950,-1.26134896715975,-1.29644583583791,-0.765408961794412,0.524879916863928,0.476670353053079,-0.129190422722843,2.48907256549827,-0.873281999735585,0.418700136969676,"PIEN",1
"135","FTB",1950,-1.26134896715975,-1.29644583583791,-0.765408961794412,0.524879916863928,0.476670353053079,-0.129190422722843,2.48907256549827,-0.873281999735585,0.418700136969676,"LALY",1
"136","FTB",1950,-1.26134896715975,-1.29644583583791,-0.765408961794412,0.524879916863928,0.476670353053079,-0.129190422722843,2.48907256549827,-0.873281999735585,0.418700136969676,"PIAL",0
"137","FTB",1955,-0.551341753213341,-0.253083879741721,0.0290741015571513,-0.403994360882018,-0.410003329299833,-0.803805094539154,0.600970997425677,-0.118133913147868,0.418700136969676,"ABLA",8
"138","FTB",1955,-0.551341753213341,-0.253083879741721,0.0290741015571513,-0.403994360882018,-0.410003329299833,-0.803805094539154,0.600970997425677,-0.118133913147868,0.418700136969676,"PIEN",0
"139","FTB",1955,-0.551341753213341,-0.253083879741721,0.0290741015571513,-0.403994360882018,-0.410003329299833,-0.803805094539154,0.600970997425677,-0.118133913147868,0.418700136969676,"LALY",1
"140","FTB",1955,-0.551341753213341,-0.253083879741721,0.0290741015571513,-0.403994360882018,-0.410003329299833,-0.803805094539154,0.600970997425677,-0.118133913147868,0.418700136969676,"PIAL",0
"141","FTB",1960,1.0816748388634,0.0773140730220733,0.340636087185215,0.609323033022651,-0.393918545946492,-1.19819521037023,0.251560011143991,0.221471790596887,0.418700136969676,"ABLA",6
"142","FTB",1960,1.0816748388634,0.0773140730220733,0.340636087185215,0.609323033022651,-0.393918545946492,-1.19819521037023,0.251560011143991,0.221471790596887,0.418700136969676,"PIEN",1
"143","FTB",1960,1.0816748388634,0.0773140730220733,0.340636087185215,0.609323033022651,-0.393918545946492,-1.19819521037023,0.251560011143991,0.221471790596887,0.418700136969676,"LALY",1
"144","FTB",1960,1.0816748388634,0.0773140730220733,0.340636087185215,0.609323033022651,-0.393918545946492,-1.19819521037023,0.251560011143991,0.221471790596887,0.418700136969676,"PIAL",0
"145","FTB",1965,-1.15484788506779,-0.148747684132101,-0.0643944941312687,0.744432018876606,-0.283335660392274,-0.316006793379668,1.10745664726518,-0.12024326534504,0.418700136969676,"ABLA",3
"146","FTB",1965,-1.15484788506779,-0.148747684132101,-0.0643944941312687,0.744432018876606,-0.283335660392274,-0.316006793379668,1.10745664726518,-0.12024326534504,0.418700136969676,"PIEN",0
"147","FTB",1965,-1.15484788506779,-0.148747684132101,-0.0643944941312687,0.744432018876606,-0.283335660392274,-0.316006793379668,1.10745664726518,-0.12024326534504,0.418700136969676,"LALY",4
"148","FTB",1965,-1.15484788506779,-0.148747684132101,-0.0643944941312687,0.744432018876606,-0.283335660392274,-0.316006793379668,1.10745664726518,-0.12024326534504,0.418700136969676,"PIAL",0
"149","FTB",1970,-0.799844278094586,0.233818366436502,0.621041874250472,-0.235108128564573,0.70989971167652,0.161412820521107,-0.293392903240289,0.55896814214447,0.418700136969676,"ABLA",9
"150","FTB",1970,-0.799844278094586,0.233818366436502,0.621041874250472,-0.235108128564573,0.70989971167652,0.161412820521107,-0.293392903240289,0.55896814214447,0.418700136969676,"PIEN",2
"151","FTB",1970,-0.799844278094586,0.233818366436502,0.621041874250472,-0.235108128564573,0.70989971167652,0.161412820521107,-0.293392903240289,0.55896814214447,0.418700136969676,"LALY",2
"152","FTB",1970,-0.799844278094586,0.233818366436502,0.621041874250472,-0.235108128564573,0.70989971167652,0.161412820521107,-0.293392903240289,0.55896814214447,0.418700136969676,"PIAL",0
"153","FTB",1975,-0.569091933562001,0.14687153676182,-0.0332382955684616,0.423548177473462,-0.426088112653174,-1.17224849222345,0.0880741368287073,-0.139227435119592,0.418700136969676,"ABLA",10
"154","FTB",1975,-0.569091933562001,0.14687153676182,-0.0332382955684616,0.423548177473462,-0.426088112653174,-1.17224849222345,0.0880741368287073,-0.139227435119592,0.418700136969676,"PIEN",1
"155","FTB",1975,-0.569091933562001,0.14687153676182,-0.0332382955684616,0.423548177473462,-0.426088112653174,-1.17224849222345,0.0880741368287073,-0.139227435119592,0.418700136969676,"LALY",10
"156","FTB",1975,-0.569091933562001,0.14687153676182,-0.0332382955684616,0.423548177473462,-0.426088112653174,-1.17224849222345,0.0880741368287073,-0.139227435119592,0.418700136969676,"PIAL",0
"157","FTB",1980,0.744421412238857,0.703331246679789,0.0290741015571513,0.49110267040044,-0.781963944345839,-0.705207565581386,0.729195212574919,-0.0527439950355238,0.418700136969676,"ABLA",12
"158","FTB",1980,0.744421412238857,0.703331246679789,0.0290741015571513,0.49110267040044,-0.781963944345839,-0.705207565581386,0.729195212574919,-0.0527439950355238,0.418700136969676,"PIEN",3
"159","FTB",1980,0.744421412238857,0.703331246679789,0.0290741015571513,0.49110267040044,-0.781963944345839,-0.705207565581386,0.729195212574919,-0.0527439950355238,0.418700136969676,"LALY",9
"160","FTB",1980,0.744421412238857,0.703331246679789,0.0290741015571513,0.49110267040044,-0.781963944345839,-0.705207565581386,0.729195212574919,-0.0527439950355238,0.418700136969676,"PIAL",0
"161","FTB",1985,0.744421412238857,1.59018890936155,0.356214186466625,0.237773321924273,-1.01921449880762,-1.73269760419392,0.767662477119691,0.210925029611025,0.418700136969676,"ABLA",7
"162","FTB",1985,0.744421412238857,1.59018890936155,0.356214186466625,0.237773321924273,-1.01921449880762,-1.73269760419392,0.767662477119691,0.210925029611025,0.418700136969676,"PIEN",3
"163","FTB",1985,0.744421412238857,1.59018890936155,0.356214186466625,0.237773321924273,-1.01921449880762,-1.73269760419392,0.767662477119691,0.210925029611025,0.418700136969676,"LALY",17
"164","FTB",1985,0.744421412238857,1.59018890936155,0.356214186466625,0.237773321924273,-1.01921449880762,-1.73269760419392,0.767662477119691,0.210925029611025,0.418700136969676,"PIAL",0
"165","FTB",1990,0.904173035376799,1.62496764123143,-0.0332382955684546,0.33910506131474,-0.90662101533423,-1.05808293237761,1.53380216263641,-0.11180585655635,0.418700136969676,"ABLA",7
"166","FTB",1990,0.904173035376799,1.62496764123143,-0.0332382955684546,0.33910506131474,-0.90662101533423,-1.05808293237761,1.53380216263641,-0.11180585655635,0.418700136969676,"PIEN",1
"167","FTB",1990,0.904173035376799,1.62496764123143,-0.0332382955684546,0.33910506131474,-0.90662101533423,-1.05808293237761,1.53380216263641,-0.11180585655635,0.418700136969676,"LALY",11
"168","FTB",1990,0.904173035376799,1.62496764123143,-0.0332382955684546,0.33910506131474,-0.90662101533423,-1.05808293237761,1.53380216263641,-0.11180585655635,0.418700136969676,"PIAL",0
"169","FTB",1995,0.371667624916992,0.285986464241312,0.0134960022757553,0.626211656254396,-0.494448441904872,0.5298562182054,1.24209207317189,-0.0421972340496618,0.418700136969676,"ABLA",9
"170","FTB",1995,0.371667624916992,0.285986464241312,0.0134960022757553,0.626211656254396,-0.494448441904872,0.5298562182054,1.24209207317189,-0.0421972340496618,0.418700136969676,"PIEN",4
"171","FTB",1995,0.371667624916992,0.285986464241312,0.0134960022757553,0.626211656254396,-0.494448441904872,0.5298562182054,1.24209207317189,-0.0421972340496618,0.418700136969676,"LALY",9
"172","FTB",1995,0.371667624916992,0.285986464241312,0.0134960022757553,0.626211656254396,-0.494448441904872,0.5298562182054,1.24209207317189,-0.0421972340496618,0.418700136969676,"PIAL",0
"173","FTB",2000,0.442668346311633,-0.653039296245261,-0.0332382955684546,-0.116887765942362,-1.17000934274519,-0.181083859016405,0.841391400830506,-0.103368447767661,0.418700136969676,"ABLA",2
